layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR,weight,layer_density,layer_degree_histogram,layer_edge_weight,layer_sombor_index,layer_nodes_weight,layer_k_shell_weight
9,2,1.0,1.0,1.0,17.0,8.06225774829855,2.125,-3.5,5.242640687119286,14.0,2.0,1.0,0.0,1.015,1.0,0.0714285714285714,1.4285714,15.0,5.1364716,21.0,0.808122
13,2,1.0,1.0,1.0,24.294117647058822,12.041594578792296,3.75,-19.0,-30.453011156122912,30.0,2.0,1.0,0.0,1.017,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
9,44,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.021,1.0,0.0714285714285714,1.4285714,15.0,5.1364716,21.0,0.808122
6,202,1.0,1.0,1.0,9.0,4.123105625617661,5.5,-8.5,-8.080976797952133,14.5,2.0,1.0,0.0,1.02,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
30,202,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.016,1.0,0.0542635658914728,2.2790698,49.0,5.2280875,43.0,1.9107428
31,202,1.0,1.0,1.0,10.09090909090909,5.0990195135927845,7.0,-15.5,-30.4290801316086,21.5,2.0,1.0,0.0,1.016,1.0,0.0388127853881278,2.7945205,102.0,7.7658529,73.0,1.8881025
34,202,1.0,1.0,1.0,11.588235294117649,6.082762530298219,7.666666666666668,-21.0,-61.45384754921534,27.5,2.0,1.0,0.0,1.015,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
10,22,2.0,1.0,2.0,8.0,5.06449510224598,5.333333333333333,3.914213562373095,14.0,8.5,4.0,2.0,0.0,1.031,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
13,22,3.0,1.0,2.0,11.0,9.930106595800748,8.25,7.5,25.17157287525381,12.0,4.0,3.0,0.0,1.047,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
16,22,1.0,1.0,1.0,5.0,2.23606797749979,5.5,-3.5,0.0,8.0,2.0,1.0,0.0,1.016,1.0,0.0371660859465737,1.5238095,32.0,3.9704534,42.0,0.942809
18,22,1.0,1.0,1.0,5.0,2.23606797749979,5.0,-3.0,1.0,7.5,2.0,1.0,0.0,1.024,1.0,0.088235294117647,1.4117647,12.0,4.7999533,17.0,0.7902958
23,22,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,1.0,0.0659536541889483,2.1764706,37.0,4.5815401,34.0,1.5942042
4,187,1.0,1.0,1.0,14.363636363636363,7.071067811865476,2.2857142857142856,-4.0,2.600275489120909,13.0,2.0,1.0,0.0,1.017,1.0,0.0551282051282051,2.15,43.0,4.893521,40.0,1.3406398
10,187,1.0,1.0,1.0,9.0,4.123105625617661,4.75,-7.5,-7.989247671041969,13.0,2.0,1.0,0.0,1.014,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
11,187,2.0,1.0,2.0,8.5,5.841619252963779,5.5,2.2071067811865475,18.22182540694798,10.5,4.0,2.0,0.0,1.031,1.0,0.0915032679738562,1.5555556,14.0,2.7226206,18.0,0.9136658
13,187,1.0,1.0,1.0,14.363636363636363,7.071067811865476,4.571428571428571,-14.0,-18.93465823336611,21.0,2.0,1.0,0.0,1.022,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
21,187,1.0,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-1.5,0.7071067811865475,7.0,2.0,1.0,0.0,1.021,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
30,187,1.0,1.0,1.0,5.0,2.23606797749979,5.0,-3.0,-2.6568542494923806,7.5,2.0,1.0,0.0,1.017,1.0,0.0542635658914728,2.2790698,49.0,5.2280875,43.0,1.9107428
32,187,3.0,2.0,2.0,15.107142857142858,14.31623326908387,7.777777777777778,3.830127018922192,45.62209248976449,26.0,8.485281374238571,2.0,0.3333333333333333,1.042,1.0,0.065079365079365,2.2777778,41.0,4.4346108,36.0,1.5646178
34,187,4.0,3.0,1.0,37.58869701726845,28.915802461647605,16.65625,-22.0,-99.85693225750474,77.85714285714286,8.907689867497083,2.4375,0.1666666666666666,1.061,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
37,187,2.0,2.0,1.0,7.678571428571429,8.07768723046357,2.6,0.7071067811865476,2.4649762851341483,11.0,2.8284271247461903,1.0,1.0,1.025,1.0,0.0822510822510822,1.7272727,19.0,3.2385586,22.0,0.9964688
39,187,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.018,1.0,0.0234177215189873,1.85,74.0,5.3813149,80.0,1.2583893
21,143,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.019,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
15,71,1.0,1.0,1.0,5.0,2.23606797749979,3.0,-1.0,1.0,5.5,2.0,1.0,0.0,1.016,1.0,0.0579710144927536,1.3333333,16.0,2.3953375,24.0,0.7814744
6,56,1.0,1.0,1.0,7.0,3.1622776601683795,2.6666666666666665,-2.0,-3.313708498984761,7.0,2.0,1.0,0.0,1.01,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
8,43,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.009,1.0,0.1666666666666666,1.3333333,6.0,3.2201416,9.0,0.7856742
9,43,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.019,1.0,0.0714285714285714,1.4285714,15.0,5.1364716,21.0,0.808122
16,156,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.017,1.0,0.0371660859465737,1.5238095,32.0,3.9704534,42.0,0.942809
17,156,1.0,1.0,1.0,5.0,2.23606797749979,3.5,-1.5,0.1715728752538097,6.0,2.0,1.0,0.0,1.021,1.0,0.0445344129554655,1.6923077,33.0,3.4119704,39.0,0.922483
27,156,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.02,1.0,0.0553846153846153,1.3846154,18.0,2.6988337,26.0,0.9518745
28,156,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,1.0,5.0,2.0,1.0,0.0,1.021,1.0,0.0454545454545454,1.4545455,24.0,2.7231478,33.0,0.9267445
31,156,4.0,3.0,1.0,28.22222222222221,29.34017965367108,7.75,7.0,18.1520205621072,45.333333333333336,6.928203230275509,2.0,0.5,1.07,1.0,0.0388127853881278,2.7945205,102.0,7.7658529,73.0,1.8881025
32,156,3.0,2.0,2.0,12.085714285714287,14.43650317030929,6.428571428571429,-0.1339745962155614,18.548262279814097,22.6,6.788225099390858,1.5,0.6666666666666666,1.049,1.0,0.065079365079365,2.2777778,41.0,4.4346108,36.0,1.5646178
34,156,2.0,2.0,1.0,10.225806451612904,11.074638375981513,7.75,-21.585786437626904,-80.7838804928372,37.0,2.8284271247461903,1.0,1.0,1.036,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
10,16,2.0,1.0,2.0,10.0,5.841619252963779,5.5,1.5,16.17157287525381,10.5,4.0,2.0,0.0,1.022,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
12,16,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.011,1.0,0.0377867746288798,1.4358974,28.0,2.8166691,39.0,1.0878566
13,16,3.0,2.0,1.0,24.363636363636363,15.020691453151574,7.454545454545455,2.098076211353316,38.89362833555607,30.5,5.656854249492381,2.0,0.0,1.045,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
39,79,2.0,1.0,2.0,8.0,5.06449510224598,4.0,4.914213562373095,21.0,7.5,4.0,2.0,0.0,1.035,1.0,0.0234177215189873,1.85,74.0,5.3813149,80.0,1.2583893
4,170,1.0,1.0,1.0,14.363636363636363,7.071067811865476,2.2857142857142856,-4.0,2.600275489120909,13.0,2.0,1.0,0.0,1.022,1.0,0.0551282051282051,2.15,43.0,4.893521,40.0,1.3406398
6,170,2.0,2.0,1.0,10.0,10.79669127533634,5.857142857142857,-12.085786437626904,-22.481066320997083,26.5,2.8284271247461903,1.0,1.0,1.037,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
10,170,1.0,1.0,1.0,18.51351351351352,9.055385138137416,3.333333333333333,-12.5,-13.32164109259156,21.0,2.0,1.0,0.0,1.017,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
11,170,3.0,2.0,1.0,10.875,11.453743238047265,7.200000000000001,8.732050807568877,25.051145172555568,12.5,4.242640687119286,3.0,0.3333333333333333,1.04,1.0,0.0915032679738562,1.5555556,14.0,2.7226206,18.0,0.9136658
13,170,2.0,1.0,2.0,8.0,5.06449510224598,7.333333333333333,2.414213562373095,17.0,10.0,4.0,2.0,0.0,1.036,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
15,170,3.0,1.0,2.0,11.0,9.930106595800748,6.000000000000001,9.0,31.0,10.5,4.0,3.0,0.0,1.043,1.0,0.0579710144927536,1.3333333,16.0,2.3953375,24.0,0.7814744
16,170,1.0,1.0,1.0,5.0,2.23606797749979,5.5,-3.5,0.0,8.0,2.0,1.0,0.0,1.014,1.0,0.0371660859465737,1.5238095,32.0,3.9704534,42.0,0.942809
21,170,2.0,1.0,2.0,10.0,5.841619252963779,7.0,0.0,16.4287026138671,12.0,4.0,2.0,0.0,1.026,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
23,170,5.0,2.0,2.0,29.415584415584416,30.08272304120129,22.75,24.118033988749893,116.83242059538662,33.59090909090909,10.2851895445316,7.0,0.1,1.069,1.0,0.0659536541889483,2.1764706,37.0,4.5815401,34.0,1.5942042
25,170,1.0,1.0,1.0,9.0,4.123105625617661,3.5,-4.5,-2.6066017177982133,10.5,2.0,1.0,0.0,1.01,1.0,0.0288135593220339,1.7,51.0,3.7629391,60.0,0.9633349
27,170,1.0,1.0,1.0,7.0,3.1622776601683795,2.0,0.0,3.414213562373095,6.0,2.0,1.0,0.0,1.015,1.0,0.0553846153846153,1.3846154,18.0,2.6988337,26.0,0.9518745
28,170,3.0,2.0,1.0,13.2,12.848191962583272,12.0,7.098076211353315,12.818822938838055,16.5,4.242640687119286,4.0,0.3333333333333333,1.056,1.0,0.0454545454545454,1.4545455,24.0,2.7231478,33.0,0.9267445
30,170,1.0,1.0,1.0,15.0,7.071067811865476,3.4285714285714284,-8.5,-28.76187894487824,17.0,2.0,1.0,0.0,1.016,1.0,0.0542635658914728,2.2790698,49.0,5.2280875,43.0,1.9107428
31,170,2.0,2.0,1.0,15.09090909090909,8.213591931880694,6.142857142857143,-11.585786437626904,0.547313844843508,28.0,5.656854249492381,1.0,0.0,1.029,1.0,0.0388127853881278,2.7945205,102.0,7.7658529,73.0,1.8881025
32,170,4.0,3.0,2.0,17.808736717827628,24.866226961790925,16.88888888888889,6.5,70.4884201701781,30.863636363636363,11.337059831359923,4.0,0.8333333333333334,1.06,1.0,0.065079365079365,2.2777778,41.0,4.4346108,36.0,1.5646178
33,170,2.0,1.0,3.0,14.0,7.3005630797457695,9.0,0.4142135623730951,25.029437251522857,15.0,6.0,3.0,0.0,1.041,1.0,0.0521008403361344,1.7714286,31.0,3.8585881,35.0,1.1070724
34,170,3.0,3.0,1.0,50.55597722960152,27.22966521571836,5.625,-33.267949192431125,-7.502098087982048,84.5,10.392304845413264,1.0,0.0,1.041,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
36,170,1.0,1.0,1.0,9.0,4.123105625617661,2.25,-1.5,2.414213562373095,8.0,2.0,1.0,0.0,1.013,1.0,0.0343300110741971,1.4418605,31.0,2.9553057,43.0,0.9208832
37,170,1.0,1.0,1.0,7.857142857142857,4.123105625617661,3.0,-4.0,-1.3842661197833497,9.5,2.0,1.0,0.0,1.018,1.0,0.0822510822510822,1.7272727,19.0,3.2385586,22.0,0.9964688
38,170,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.017,1.0,0.0897435897435897,1.0769231,7.0,1.6490291,13.0,0.7614996
39,170,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.015,1.0,0.0234177215189873,1.85,74.0,5.3813149,80.0,1.2583893
13,197,1.0,1.0,1.0,7.0,3.1622776601683795,4.333333333333333,-4.5,-8.440232662587231,9.5,2.0,1.0,0.0,1.011,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
34,197,2.0,2.0,1.0,26.0,13.604665209617275,5.923076923076923,-25.585786437626908,-112.94434915892364,48.0,5.656854249492381,1.0,0.0,1.039,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
10,9,3.0,1.0,4.0,15.0,11.010469622751652,12.5,10.098076211353316,57.0,15.0,8.0,5.0,0.0,1.053,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
12,9,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.011,1.0,0.0377867746288798,1.4358974,28.0,2.8166691,39.0,1.0878566
13,9,4.0,2.0,1.0,20.857142857142858,18.7242317851092,26.666666666666664,9.5,36.20096235761405,30.5,5.656854249492381,6.0,0.0,1.055,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
19,9,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.01,1.0,0.0393939393939393,1.7333333,39.0,3.799875,45.0,1.0582867
41,109,1.0,1.0,1.0,9.0,4.123105625617661,2.0,-0.5,4.121320343559643,7.5,2.0,1.0,0.0,1.012,1.0,0.1944444444444444,1.5555556,7.0,3.3989979,9.0,0.942809
43,109,1.0,1.0,1.0,11.0,5.0990195135927845,2.2,-2.0,3.121320343559643,9.5,2.0,1.0,0.0,1.017,1.0,0.0760233918128654,1.3684211,13.0,3.1695557,19.0,0.8559714
13,25,1.0,1.0,1.0,9.0,4.123105625617661,3.0,-3.5,-5.435028842544403,9.5,2.0,1.0,0.0,1.016,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
25,93,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.016,1.0,0.0288135593220339,1.7,51.0,3.7629391,60.0,0.9633349
39,93,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,1.0,5.0,2.0,1.0,0.0,1.011,1.0,0.0234177215189873,1.85,74.0,5.3813149,80.0,1.2583893
4,58,1.0,1.0,1.0,5.5,3.1622776601683795,3.6666666666666665,-3.5,-2.0082805952557496,8.5,2.0,1.0,0.0,1.019,1.0,0.0551282051282051,2.15,43.0,4.893521,40.0,1.3406398
31,52,2.0,2.0,1.0,26.78260869565217,13.604665209617275,4.916666666666666,-16.87867965644036,-21.190574104424424,39.0,5.656854249492381,1.0,0.0,1.028,1.0,0.0388127853881278,2.7945205,102.0,7.7658529,73.0,1.8881025
34,52,2.0,2.0,1.0,24.78260869565217,13.604665209617275,6.416666666666667,-25.87867965644036,-100.5707407375978,48.0,5.656854249492381,1.0,0.0,1.031,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
1,118,3.0,1.0,2.0,9.0,9.486832980505138,8.0,9.0,30.0,9.0,4.0,4.0,0.0,1.039,1.0,0.1666666666666666,1.3333333,6.0,2.5621971,9.0,0.8642416
2,118,3.0,1.0,2.0,13.0,10.567196007456044,6.0,10.732050807568877,32.0,12.0,4.0,3.0,0.0,1.05,1.0,0.1212121212121212,1.3333333,8.0,2.641799,12.0,0.8249579
4,118,1.0,1.0,1.0,7.0,3.1622776601683795,3.6666666666666665,-3.5,-5.199326582148888,8.5,2.0,1.0,0.0,1.007,1.0,0.0551282051282051,2.15,43.0,4.893521,40.0,1.3406398
6,118,4.0,2.0,2.0,41.3978494623656,27.62759731417785,13.63157894736842,8.5,150.2238756613227,52.5,11.31370849898476,3.5,0.0,1.059,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
8,118,4.0,1.0,2.0,12.0,16.492422502470642,10.0,16.0,40.0,12.0,4.0,5.0,0.0,1.063,1.0,0.1666666666666666,1.3333333,6.0,3.2201416,9.0,0.7856742
9,118,8.0,1.0,2.0,26.0,64.68201548932517,16.0,66.5,81.0,25.5,4.0,8.0,0.0,1.112,1.0,0.0714285714285714,1.4285714,15.0,5.1364716,21.0,0.808122
10,118,7.0,2.0,2.0,33.72727272727273,52.1069807881696,17.53846153846154,53.5,200.76667265723407,36.86363636363636,10.79944902175818,6.0,0.0476190476190476,1.113,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
11,118,3.0,2.0,1.0,9.375,11.010469622751652,5.5,8.232050807568877,24.92982482899593,11.5,4.242640687119286,2.0,0.3333333333333333,1.042,1.0,0.0915032679738562,1.5555556,14.0,2.7226206,18.0,0.9136658
13,118,12.0,2.0,3.0,71.66281512605042,149.43555169335053,68.82142857142857,200.5,604.7974611869115,74.79411764705883,16.47142854999252,23.5,0.0303030303030303,1.168,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
15,118,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.013,1.0,0.0579710144927536,1.3333333,16.0,2.3953375,24.0,0.7814744
16,118,1.0,1.0,1.0,17.0,8.06225774829855,3.0,-9.0,-4.585786437626904,17.5,2.0,1.0,0.0,1.015,1.0,0.0371660859465737,1.5238095,32.0,3.9704534,42.0,0.942809
17,118,2.0,1.0,2.0,8.0,5.06449510224598,6.0,3.414213562373095,15.0,9.0,4.0,2.0,0.0,1.032,1.0,0.0445344129554655,1.6923077,33.0,3.4119704,39.0,0.922483
18,118,1.0,1.0,1.0,15.0,7.071067811865476,2.142857142857143,-3.0,4.535533905932738,12.5,2.0,1.0,0.0,1.023,1.0,0.088235294117647,1.4117647,12.0,4.7999533,17.0,0.7902958
19,118,1.0,1.0,1.0,5.0,2.23606797749979,2.5,-0.5,0.0,5.0,2.0,1.0,0.0,1.017,1.0,0.0393939393939393,1.7333333,39.0,3.799875,45.0,1.0582867
21,118,3.0,2.0,2.0,18.428571428571427,15.0,23.2,3.5,62.95765531271584,23.5,8.485281374238571,8.0,0.3333333333333333,1.047,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
22,118,1.0,1.0,1.0,5.0,2.23606797749979,4.0,-2.0,0.0,6.5,2.0,1.0,0.0,1.017,1.0,0.0445344129554655,1.6923077,33.0,3.3291395,39.0,1.0654416
23,118,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.022,1.0,0.0659536541889483,2.1764706,37.0,4.5815401,34.0,1.5942042
24,118,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.014,1.0,0.0492307692307692,1.2307692,16.0,2.1385594,26.0,0.8430889
25,118,1.0,1.0,1.0,11.0,5.0990195135927845,4.0,-7.5,-3.606601717798213,14.0,2.0,1.0,0.0,1.021,1.0,0.0288135593220339,1.7,51.0,3.7629391,60.0,0.9633349
30,118,3.0,2.0,1.0,27.0,15.778050766032289,6.444444444444445,2.8660254037844384,22.12715157153461,25.0,5.656854249492381,2.0,0.0,1.038,1.0,0.0542635658914728,2.2790698,49.0,5.2280875,43.0,1.9107428
31,118,5.0,3.0,1.0,54.85294117647059,41.76282801099507,12.12,18.118033988749893,84.44944779286732,72.0909090909091,9.447549859466603,3.0,0.1,1.065,1.0,0.0388127853881278,2.7945205,102.0,7.7658529,73.0,1.8881025
32,118,1.0,1.0,1.0,5.0,2.23606797749979,4.0,-2.0,-3.9282032302755088,6.5,2.0,1.0,0.0,1.016,1.0,0.065079365079365,2.2777778,41.0,4.4346108,36.0,1.5646178
33,118,4.0,2.0,1.0,26.0,19.99836581805009,15.499999999999998,14.0,39.20094127528763,27.0,5.656854249492381,5.0,0.0,1.063,1.0,0.0521008403361344,1.7714286,31.0,3.8585881,35.0,1.1070724
34,118,6.0,3.0,2.0,72.92359803958347,56.28998354966669,18.625,28.5,278.33125937568127,102.08823529411764,18.33936149190576,4.0,0.1333333333333333,1.11,1.0,0.040218878248974,3.4186047,147.0,9.3422584,86.0,2.9283233
39,118,3.0,1.0,2.0,11.0,9.930106595800748,6.75,8.5,24.0,11.0,4.0,3.0,0.0,1.047,1.0,0.0234177215189873,1.85,74.0,5.3813149,80.0,1.2583893
40,118,2.0,1.0,2.0,6.0,4.47213595499958,6.0,4.0,20.0,6.0,4.0,3.0,0.0,1.028,1.0,0.0735294117647058,1.1764706,10.0,1.8843767,17.0,0.8318903
41,118,4.0,1.0,2.0,12.0,16.492422502470642,10.0,16.0,40.0,12.0,4.0,5.0,0.0,1.049,1.0,0.1944444444444444,1.5555556,7.0,3.3989979,9.0,0.942809
43,118,5.0,1.0,2.0,17.0,25.781242861505643,9.999999999999998,26.0,51.0,16.5,4.0,5.0,0.0,1.072,1.0,0.0760233918128654,1.3684211,13.0,3.1695557,19.0,0.8559714
6,61,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.011,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
21,61,1.0,1.0,1.0,9.0,4.123105625617661,3.25,-4.0,-1.8641906049463524,10.0,2.0,1.0,0.0,1.014,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
3,148,2.0,1.0,2.0,8.0,5.06449510224598,4.0,4.914213562373095,21.0,7.5,4.0,2.0,0.0,1.027,1.0,0.067193675889328,1.4782609,17.0,2.811887,23.0,0.8613491
4,148,3.0,2.0,1.0,11.769230769230768,12.59878083047767,7.666666666666668,2.5,11.62151854307712,18.5,4.242640687119286,2.0,0.3333333333333333,1.05,1.0,0.0551282051282051,2.15,43.0,4.893521,40.0,1.3406398
6,148,2.0,1.0,2.0,8.0,5.06449510224598,9.333333333333334,0.9142135623730948,15.2480168515983,11.5,4.0,2.0,0.0,1.034,1.0,0.0281329923273657,1.9130435,66.0,7.3970504,69.0,1.1006397
8,148,1.0,1.0,1.0,9.0,4.123105625617661,2.0,-0.5,4.121320343559643,7.5,2.0,1.0,0.0,1.027,1.0,0.1666666666666666,1.3333333,6.0,3.2201416,9.0,0.7856742
9,148,1.0,1.0,1.0,17.0,8.06225774829855,2.125,-3.5,5.242640687119286,14.0,2.0,1.0,0.0,1.014,1.0,0.0714285714285714,1.4285714,15.0,5.1364716,21.0,0.808122
10,148,3.0,2.0,1.0,9.0,10.816653826391969,7.5,7.0,23.284271247461906,11.0,4.242640687119286,3.0,0.3333333333333333,1.051,1.0,0.0240506329113924,1.9,76.0,4.4560209,80.0,1.1719992
11,148,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.021,1.0,0.0915032679738562,1.5555556,14.0,2.7226206,18.0,0.9136658
12,148,1.0,1.0,1.0,5.0,2.23606797749979,2.0,0.5,2.7071067811865475,4.5,2.0,1.0,0.0,1.015,1.0,0.0377867746288798,1.4358974,28.0,2.8166691,39.0,1.0878566
13,148,4.0,2.0,1.0,22.0,18.59524158061724,20.666666666666664,13.0,37.1635783118344,26.0,5.656854249492381,6.0,0.0,1.058,1.0,0.0209900990099009,2.0990099,106.0,5.4536318,101.0,1.2448158
17,148,1.0,1.0,1.0,9.0,4.123105625617661,3.5,-4.5,-2.6066017177982133,10.5,2.0,1.0,0.0,1.008,1.0,0.0445344129554655,1.6923077,33.0,3.4119704,39.0,0.922483
19,148,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,2.0,5.414213562373095,3.0,2.0,1.0,0.0,1.012,1.0,0.0393939393939393,1.7333333,39.0,3.799875,45.0,1.0582867
21,148,4.0,2.0,1.0,17.163265306122447,18.903065500727703,8.571428571428571,16.5,36.93571454036686,19.357142857142858,4.848732213850612,3.0,0.1666666666666666,1.063,1.0,0.027281746031746,1.71875,55.0,3.6847359,64.0,0.9917897
22,148,2.0,1.0,2.0,8.0,5.06449510224598,5.333333333333333,3.914213562373095,14.0,8.5,4.0,2.0,0.0,1.036,1.0,0.0445344129554655,1.6923077,33.0,3.3291395,39.0,1.0654416
23,148,4.0,2.0,1.0,18.0,17.718347206234903,9.0,13.5,46.2366689033203,18.5,5.656854249492381,3.0,0.0,1.052,1.0,0.0659536541889483,2.1764706,37.0,4.5815401,34.0,1.5942042
