layer_id,node_id,degree,k_shell,k_shell_itr,nip,sombor_index,ego_density,ego_degree,ego_k_shell,ego_degree_mean,kss,vote_power,clustering,SIR
2,50,3.0,1.0,2.0,0.00013,0.000105671960075,0.000102,7.2320508076e-05,2.4000230014e-05,0.000155,0.004,3.0,0,nan
2,51,1.0,1.0,1.0,7e-05,3.1622776602e-05,2.67e-05,-1.5e-05,3.999670711e-06,7e-05,0.002,1.0,0,nan
2,52,3.0,1.0,3.0,0.000263636363636,0.000154639650684,0.000165,7.0980762114e-05,3.6001504121e-05,0.00027,0.006,6.0,0,nan
2,53,1.0,1.0,1.0,7e-05,3.1622776602e-05,2.67e-05,-1.5e-05,3.999670711e-06,7e-05,0.002,1.0,0,nan
2,54,2.0,1.0,2.0,0.0001,5.841619253e-05,8e-05,-1e-05,1.6000030014e-05,0.00013,0.004,2.0,0,nan
2,55,1.0,1.0,1.0,5e-05,2.2360679775e-05,3e-05,-1e-05,3.9996e-06,5.5e-05,0.002,1.0,0,nan
2,56,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,57,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,60,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,59,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,61,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,62,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,63,1.0,1.0,1.0,7e-05,3.1622776602e-05,3.67e-05,-3e-05,3.999687868e-06,8.5e-05,0.002,1.0,0,nan
2,64,3.0,1.0,2.0,0.00019,0.000130327592528,6.75e-05,8e-05,2.4000368629e-05,0.000175,0.004,3.0,0,nan
2,65,1.0,1.0,1.0,7e-05,3.1622776602e-05,3.67e-05,-3e-05,3.999687868e-06,8.5e-05,0.002,1.0,0,nan
2,103,1.0,1.0,1.0,0.000137826086957,7.0710678119e-05,4e-05,-0.000115,3.99785553e-06,0.00019,0.002,1.0,0,nan
2,128,1.0,1.0,1.0,0.000137826086957,7.0710678119e-05,4e-05,-0.000115,3.99785553e-06,0.00019,0.002,1.0,0,nan
2,162,5.0,2.0,3.0,0.000417826086957,0.000320525181013,0.0005584,0.00019,0.00016971496336,0.000435,0.016970562748477,14.75,0,nan
2,245,2.0,2.0,1.0,0.000227826086957,0.000117522458443,4.3e-05,-0.000105857864376,2.2625834952e-05,0.0003,0.005656854249492,1.0,0,nan
2,68,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,69,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,70,1.0,1.0,1.0,9e-05,4.1231056256e-05,3e-05,-1.5e-05,3.999705025e-06,6.5e-05,0.002,1.0,0,nan
2,71,4.0,2.0,1.0,0.00016,0.000139030655007,9e-05,0.0001,4.5255565367e-05,0.0001,0.005656854249492,3.0,0,nan
2,72,1.0,1.0,1.0,9e-05,4.1231056256e-05,3e-05,-1.5e-05,3.999705025e-06,6.5e-05,0.002,1.0,0,nan
2,73,3.0,2.0,1.0,0.00015,0.000110104696228,8e-05,5.2320508076e-05,3.1819312665e-05,0.000175,0.005656854249492,2.0,0,nan
2,81,9.0,2.0,2.0,0.00045,0.000829759001156,0.0002291,0.000765,0.000203652643701,0.000405,0.011313708498985,7.0,0,nan
2,82,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,83,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,84,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,85,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,86,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,87,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,88,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,89,2.0,2.0,1.0,0.00036,0.000174657557085,3.5e-05,-5.3431457505e-05,2.2627200915e-05,0.00029,0.005656854249492,1.0,0,nan
2,90,8.0,2.0,2.0,0.0004,0.000659696900099,0.0001833,0.000555,0.000181024029646,0.000365,0.011313708498985,5.0,0,nan
2,93,2.0,2.0,1.0,0.00024,0.000117097201275,2.88e-05,-2.5857864376e-05,2.2627922288e-05,0.0002,0.005656854249492,1.0,0,nan
2,94,5.0,2.0,2.0,0.00027,0.000232265622333,0.00018,0.000155,0.00011313969626,0.000195,0.011313708498985,5.0,0,nan
2,95,2.0,2.0,1.0,0.00024,0.000117097201275,2.88e-05,-2.5857864376e-05,2.2627922288e-05,0.0002,0.005656854249492,1.0,0,nan
2,96,1.0,1.0,1.0,0.00013,6.0827625303e-05,2.67e-05,-5e-05,3.999310051e-06,0.000125,0.002,1.0,0,nan
2,110,1.0,1.0,1.0,7e-05,3.1622776602e-05,3e-05,-2.5e-05,3.998985786e-06,7.5e-05,0.002,1.0,0,nan
2,111,4.0,1.0,2.0,0.00012,0.000164924225025,0.0001,0.00016,3.20008e-05,0.00012,0.004,5.0,0,nan
2,112,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,113,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,114,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,115,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,125,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,126,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,137,3.0,3.0,1.0,0.00015,8.4852813742e-05,6e-05,4.7320508076e-05,6.2354151443e-05,9e-05,0.010392304845413,1.0,0,nan
2,138,3.0,3.0,1.0,0.00015,8.4852813742e-05,6e-05,4.7320508076e-05,6.2354151443e-05,9e-05,0.010392304845413,1.0,0,nan
2,139,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,140,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,145,1.0,1.0,1.0,0.00013,6.0827625303e-05,2.67e-05,-5e-05,3.999310051e-06,0.000125,0.002,1.0,0,nan
2,151,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,152,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,153,1.0,1.0,1.0,0.000198571428571,0.000110453610172,6e-05,-0.000255,1.993592105e-06,0.00034,0.002,1.0,0,nan
2,157,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,158,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,163,1.0,1.0,1.0,0.000143636363636,7.0710678119e-05,3.57e-05,-9.5e-05,3.998845542e-06,0.000175,0.002,1.0,0,nan
2,171,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,172,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,173,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,174,2.0,1.0,2.0,0.00022,0.000114556124348,5.6e-05,1.6568542495e-05,1.5998805887e-05,0.00022,0.004,2.0,0,nan
2,175,1.0,1.0,1.0,5e-05,2.2360679775e-05,6e-05,-4e-05,3.999334315e-06,8.5e-05,0.002,1.0,0,nan
2,176,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,177,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,178,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,180,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,179,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,182,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,183,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,191,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,192,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,231,1.0,1.0,1.0,5e-05,2.2360679775e-05,4e-05,-2e-05,3.9997e-06,6.5e-05,0.002,1.0,0,nan
2,232,2.0,1.0,2.0,0.00014,7.6212327846e-05,4e-05,2e-05,1.60008e-05,0.00012,0.004,2.0,0,nan
2,233,5.0,1.0,2.0,0.00017,0.000257812428615,0.0001,0.00026,4.00011e-05,0.000165,0.004,5.0,0,nan
2,234,1.0,1.0,1.0,0.00011,5.0990195136e-05,2.2e-05,-2e-05,3.999912132e-06,9.5e-05,0.002,1.0,0,nan
2,235,1.0,1.0,1.0,0.00011,5.0990195136e-05,2.2e-05,-2e-05,3.999912132e-06,9.5e-05,0.002,1.0,0,nan
2,236,1.0,1.0,1.0,0.00011,5.0990195136e-05,2.2e-05,-2e-05,3.999912132e-06,9.5e-05,0.002,1.0,0,nan
2,237,1.0,1.0,1.0,0.00011,5.0990195136e-05,2.2e-05,-2e-05,3.999912132e-06,9.5e-05,0.002,1.0,0,nan
2,238,4.0,4.0,1.0,0.000653448633691,0.000424348962487,3.22e-05,0.0001,0.000109720331674,0.0006086,0.013714285714286,1.0,0.16666666666666666,nan
2,242,2.0,2.0,1.0,0.00016,8.0776872305e-05,5e-05,-5.2928932188e-05,2.2625273177e-05,0.00019,0.005656854249492,1.0,0,nan
2,258,3.0,1.0,2.0,9e-05,9.4868329805e-05,8e-05,9e-05,2.40006e-05,9e-05,0.004,4.0,0,nan
2,259,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,260,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,261,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,263,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,264,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,422,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,269,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,270,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,271,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,273,1.0,1.0,1.0,0.00011,5.0990195136e-05,3e-05,-5e-05,3.998025126e-06,0.000115,0.002,1.0,0,nan
2,277,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,275,4.0,1.0,2.0,0.00012,0.000164924225025,0.0001,0.00016,3.20008e-05,0.00012,0.004,5.0,0,nan
2,278,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,279,2.0,1.0,2.0,0.000173636363636,9.5161778668e-05,6.5e-05,-4e-05,1.5999804121e-05,0.0002,0.004,2.0,0,nan
2,280,1.0,1.0,1.0,5e-05,2.2360679775e-05,5e-05,-3e-05,3.817811832e-06,7.5e-05,0.002,1.0,0,nan
2,285,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,283,1.0,1.0,1.0,3e-05,1.4142135624e-05,2e-05,2e-05,4.000141421e-06,3e-05,0.002,1.0,0,nan
2,296,2.0,1.0,2.0,6e-05,4.472135955e-05,6e-05,4e-05,1.60004e-05,6e-05,0.004,3.0,0,nan
2,297,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,308,1.0,1.0,1.0,5e-05,2.2360679775e-05,2e-05,5e-06,3.999870711e-06,4.5e-05,0.002,1.0,0,nan
2,299,1.0,1.0,1.0,9e-05,4.1231056256e-05,2e-05,-5e-06,4.000012132e-06,7.5e-05,0.002,1.0,0,nan
2,302,3.0,1.0,2.0,9e-05,9.4868329805e-05,8e-05,9e-05,2.40006e-05,9e-05,0.004,4.0,0,nan
2,135,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,186,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,303,1.0,1.0,1.0,7e-05,3.1622776602e-05,2e-05,0.0,3.999941421e-06,6e-05,0.002,1.0,0,nan
2,304,2.0,1.0,2.0,8e-05,5.0644951022e-05,4e-05,4.9142135624e-05,1.60005e-05,7.5e-05,0.004,2.0,0,nan
2,305,1.0,1.0,1.0,5e-05,2.2360679775e-05,2.5e-05,-5e-06,3.9997e-06,5e-05,0.002,1.0,0,nan
2,442,2.0,1.0,2.0,8e-05,5.0644951022e-05,4e-05,4.9142135624e-05,1.60005e-05,7.5e-05,0.004,2.0,0,nan
2,310,2.0,2.0,1.0,0.00012,6.4339784002e-05,5.4e-05,-4.5857864376e-05,2.1211779576e-05,0.00019,0.005656854249492,1.0,0,nan
2,311,2.0,2.0,1.0,0.0001725,9.1529824451e-05,3.63e-05,-2.6715728753e-05,2.2626655703e-05,0.000215,0.005656854249492,1.0,0,nan
2,312,6.0,2.0,2.0,0.000378262987013,0.000407032221203,0.0001536,0.000385,0.000127283317726,0.0003875,0.010606601717798,5.0,0.06666666666666667,nan
2,314,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,315,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,316,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,317,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,318,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,319,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,320,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,321,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,322,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
2,323,1.0,1.0,1.0,0.000377118644068,0.000190262975904,3.37e-05,-0.000245,1.994124878e-06,0.00043,0.002,1.0,0,nan
